lat,lon,bssid,ssid,address
42.94540874220564,-83.72903902146312,D4:20:B0:86:F3:92,meijer-corp,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94540874220564,-83.72903902146312,D4:20:B0:86:F3:93,meijer-vendor,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94540874220564,-83.72903902146312,D4:20:B0:86:F3:94,mprotek,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94540960314874,-83.7286604705085,D4:20:B0:86:F3:91,red5,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94540960314874,-83.7286604705085,D4:20:B0:86:F3:93,meijer-vendor,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94540960314874,-83.7286604705085,D4:20:B0:86:F3:94,mprotek,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945411250436685,-83.72852515409934,18:FD:74:91:51:43,BIGGBY Wi-Fi,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945411250436685,-83.72852515409934,1A:FD:74:91:51:43,BIGGBY Wi-Fi - Private,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945424928376255,-83.72925542644732,66:EA:50:00:5E:00,,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94543132777406,-83.72846939622362,311480_58112_58352420,Verizon Wireless,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94543132777406,-83.72846939622362,D4:20:B0:86:F3:81,paxar,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94543132777406,-83.72846939622362,D4:20:B0:86:F3:82,red5,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94543132777406,-83.72846939622362,D4:20:B0:86:F3:91,red5,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94543132777406,-83.72846939622362,D4:20:B0:86:F3:92,meijer-corp,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94543132777406,-83.72846939622362,D4:20:B0:86:F3:93,meijer-vendor,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94543132777406,-83.72846939622362,D4:20:B0:86:F3:94,mprotek,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94544052296838,-83.72865866146387,18:FD:74:91:51:43,BIGGBY Wi-Fi,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94544052296838,-83.72865866146387,1A:FD:74:91:51:43,BIGGBY Wi-Fi - Private,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94544052296838,-83.72865866146387,6A:D2:28:F6:C9:C6,moto g power 5G - 2024_7340,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94544467270915,-83.72461173403569,58:C9:DB:98:D1:9D,,"US Route 23, Flint, Michigan 48105, United States"
42.945446655956445,-83.72947427770667,CC:DE:FD:94:5E:40,VM-208N,"2460 Hill Road, Flint, Michigan 48507, United States"
42.94544973020734,-83.728856787501,5C:5B:35:E5:12:34,,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,04:01:A1:18:F2:90,MPA,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,18:7C:0B:28:37:98,@Hyatt_WiFi,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,310260_42748_5894679,T-Mobile USA,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,48:8F:5A:C6:45:C8,,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,96:04:E3:FC:08:BA,CBCI-08B4,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,96:04:E3:FC:08:BE,Xfinity Mobile,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,9A:18:98:C0:33:38,BlackSquare,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,9E:18:98:C0:33:38,BYGuest,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,AC:4C:A5:77:BD:98,CBCI-BD8C,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,AE:4C:A5:77:BF:9A,xfinitywifi,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,BE:B0:24:79:8B:F2,,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94545334117415,-83.72671903284922,D4:20:B0:86:F3:81,paxar,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.945459292609534,-83.72373024160812,2A:38:5C:58:6C:BB,PROJ586cbb,"US Route 23, Flint, Michigan 48105, United States"
42.94546735149951,-83.72461772556862,55:09:8A:75:A1:5D,,"US Route 23, Flint, Michigan 48105, United States"
42.945468182557164,-83.72925557258928,96:04:E3:FC:08:B8,,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945468182557164,-83.72925557258928,96:04:E3:FC:08:BA,CBCI-08B4,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945468182557164,-83.72925557258928,96:04:E3:FC:08:BC,xfinitywifi,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,311480_58112_134922282,Verizon Wireless,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,4A:EF:AD:91:CB:97,,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,55:09:8A:75:A1:5D,,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,56:8E:3F:9D:79:54,,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,5C:5B:35:E5:12:35,meijer-vendor,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,5C:5B:35:E5:12:36,mprotek,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,7E:1F:63:05:72:F2,,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:E1,paxar,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:E2,red5,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:E3,meijer-vendor,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:E4,mprotek,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:F1,red5,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:F2,meijer-corp,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:F3,meijer-vendor,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945471643347936,-83.72835575142601,D4:20:B0:1F:29:F4,mprotek,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94548137863627,-83.72888854434936,5C:5B:35:DE:E2:04,,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94548137863627,-83.72888854434936,5C:5B:35:DE:E2:06,mprotek,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94549785538672,-83.72882124881396,12:E8:A7:0C:0A:51,DIRECT-34-AndroidAP,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94549785538672,-83.72882124881396,C2:C4:F9:65:5D:B1,Blazer25,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94550574806481,-83.77126806045952,20:F1:9E:BB:68:06,Jarvis,"5457 Linden Road, Swartz Creek, Michigan 48473, United States"
42.94550574806481,-83.77126806045952,42:F1:9E:BB:68:06,,"5457 Linden Road, Swartz Creek, Michigan 48473, United States"
42.94550574806481,-83.77126806045952,96:04:E3:8D:A6:29,Malibuya,"5457 Linden Road, Swartz Creek, Michigan 48473, United States"
42.94550574806481,-83.77126806045952,96:04:E3:8D:A6:2C,,"5457 Linden Road, Swartz Creek, Michigan 48473, United States"
42.94550709154223,-83.72675594802138,94:BF:C4:1E:AD:BC,@Hyatt_WiFi,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94550709154223,-83.72675594802138,94:BF:C4:5E:AD:BC,Staycast-Device,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94550709154223,-83.72675594802138,BA:B0:24:79:8B:F2,Triumph _Guest,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94550709154223,-83.72675594802138,D4:20:B0:1F:29:E1,paxar,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94550709154223,-83.72675594802138,D4:20:B0:1F:29:E2,red5,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.945512427213146,-83.72857750497704,5C:5B:35:E5:0C:61,paxar,"2420 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,5C:5B:35:E5:0C:61,paxar,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,5C:5B:35:E5:0C:62,red5,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,5C:5B:35:E5:0C:65,meijer-vendor,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,5C:5B:35:E5:0C:66,mprotek,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,D4:20:B0:1F:29:E1,paxar,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,D4:20:B0:1F:29:E2,red5,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,D4:20:B0:1F:29:E3,meijer-vendor,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945515288008735,-83.72904117422448,D4:20:B0:1F:29:E4,mprotek,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,18:7C:0B:A8:37:98,,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,310260_42748_5894659,T-Mobile USA,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,B4:B0:24:79:8B:F2,Triumph,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,B4:B0:24:79:8B:F6,Triumph,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,BA:B0:24:79:8B:F6,Triumph _Guest,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,D4:20:B0:1F:29:F1,red5,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,D4:20:B0:1F:29:F2,meijer-corp,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,D4:20:B0:1F:29:F3,meijer-vendor,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,D4:20:B0:1F:29:F4,mprotek,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,DC:2C:6E:52:2C:6D,BIGGBY Wi-Fi,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553137570345,-83.72669518365248,DE:2C:6E:52:2C:6D,BIGGBY Wi-Fi - Private,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94553202890309,-83.72925861203899,2E:10:2A:5E:C9:68,GMC6147,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94553202890309,-83.72925861203899,2E:EF:D5:5E:C9:68,GMC6147,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94553466400425,-83.72459725848405,310260_42748_5900301,T-Mobile USA,"US Route 23, Flint, Michigan 48105, United States"
42.94553466400425,-83.72459725848405,94:BF:C4:1E:A1:18,@Hyatt_WiFi,"US Route 23, Flint, Michigan 48105, United States"
42.94553466400425,-83.72459725848405,94:BF:C4:1E:A1:1C,@Hyatt_WiFi,"US Route 23, Flint, Michigan 48105, United States"
42.94553466400425,-83.72459725848405,94:BF:C4:5E:A1:1C,Staycast-Device,"US Route 23, Flint, Michigan 48105, United States"
42.94553466400425,-83.72459725848405,94:BF:C4:9E:A1:1C,,"US Route 23, Flint, Michigan 48105, United States"
42.945545668526854,-83.72457209554732,311480_58112_135130136,Verizon Wireless,"US Route 23, Flint, Michigan 48105, United States"
42.945545668526854,-83.72457209554732,5A:E4:03:78:B6:00,myGMC B600,"US Route 23, Flint, Michigan 48105, United States"
42.945545668526854,-83.72457209554732,C4:49:BB:C6:CF:CC,mtclogistics,"US Route 23, Flint, Michigan 48105, United States"
42.94554590500795,-83.72460458702028,3B:57:AC:4D:BB:1D,,"US Route 23, Flint, Michigan 48105, United States"
42.94555888877222,-83.72835738677466,5C:5B:35:DD:35:F5,meijer-vendor,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94555888877222,-83.72835738677466,5C:5B:35:DD:35:F6,mprotek,"2420 Hill Road, Flint, Michigan 48507, United States"
42.94555888877222,-83.72835738677466,94:BF:C4:1E:A9:D8,@Hyatt_WiFi,"2420 Hill Road, Flint, Michigan 48507, United States"
42.9455596006623,-83.72859107394405,5C:5B:35:DE:F9:72,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9455596006623,-83.72859107394405,5C:5B:35:DF:0F:A4,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94555997535508,-83.72375681573405,74:42:9A:D6:68:F0,,"US Route 23, Flint, Michigan 48105, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:D8:DD:91,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:D8:DD:92,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:D8:E0:23,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DE:F2:52,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DE:F2:55,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DF:0E:71,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DF:0E:72,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DF:0E:75,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DF:0F:C2,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DF:10:61,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:DF:10:65,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:E4:F2:85,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945562208066946,-83.72859361775755,5C:5B:35:E4:F2:86,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945564683974546,-83.72377675208068,310260_42748_5894659,T-Mobile USA,"US Route 23, Flint, Michigan 48105, United States"
42.945564683974546,-83.72377675208068,61:BF:A9:17:0D:AA,,"US Route 23, Flint, Michigan 48105, United States"
42.945564683974546,-83.72377675208068,EE:50:4A:F2:A7:25,,"US Route 23, Flint, Michigan 48105, United States"
42.94556481547159,-83.72859616157105,36:4A:41:82:6B:90,GirlDad Galaxy S22+,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:62:53:22,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:62:53:26,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:D8:C4:76,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:D8:C4:77,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:D8:E0:23,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:D8:E3:01,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:D8:E3:02,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:D8:E3:24,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:D8:F3:27,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:DF:0E:D6,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:DF:10:67,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:DF:13:07,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556481547159,-83.72859616157105,5C:5B:35:E5:12:17,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94556602201684,-83.72905496228881,310260_42748_5900301,T-Mobile USA,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94556602201684,-83.72905496228881,BC:82:5D:A7:9A:EE,StrangerDanger,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94556602201684,-83.72905496228881,D4:20:B0:86:F2:93,paxar,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94558099954716,-83.72879881981869,5C:5B:35:DE:F1:71,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94558099954716,-83.72879881981869,5C:5B:35:DE:F1:73,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94558099954716,-83.72879881981869,D4:20:B0:86:F3:92,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945584956455384,-83.72891089530097,AA:B1:3B:1D:93:E1,DIRECT-E1-HP OfficeJet Pro 8030,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94559392130062,-83.72919033301001,C3:00:00:0B:0A:EC,,"2452 Hill Road, Flint, Michigan 48507, United States"
42.945594491485416,-83.72906804488107,D4:20:B0:86:F2:94,red5,"2452 Hill Road, Flint, Michigan 48507, United States"
42.94559530853771,-83.72458557410181,43:9A:7C:6E:AE:F8,,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:1E:9E:D8,@Hyatt_WiFi,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:1E:A1:1C,@Hyatt_WiFi,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:5E:9E:D8,Staycast-Device,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:5E:A1:18,Staycast-Device,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:5E:A1:1C,Staycast-Device,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:9E:9E:D8,,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:9E:9E:DC,,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,94:BF:C4:9E:A1:1C,,"US Route 23, Flint, Michigan 48105, United States"
42.94559530853771,-83.72458557410181,FA:8F:CA:33:80:9A,Chromecast4064.v,"US Route 23, Flint, Michigan 48105, United States"
42.94560415925604,-83.72890638271232,18:FD:74:91:51:43,BIGGBY Wi-Fi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94560415925604,-83.72890638271232,1A:FD:74:91:51:43,BIGGBY Wi-Fi - Private,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94560415925604,-83.72890638271232,D4:20:B0:86:F3:91,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94560415925604,-83.72890638271232,D4:20:B0:86:F3:92,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94560415925604,-83.72890638271232,D4:20:B0:86:F3:93,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94560415925604,-83.72890638271232,D4:20:B0:86:F3:94,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94561682425658,-83.72906176195357,D4:20:B0:86:F3:81,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94561682425658,-83.72906176195357,D4:20:B0:86:F3:82,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94561682425658,-83.72906176195357,D4:20:B0:86:F3:83,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94561682425658,-83.72906176195357,D4:20:B0:86:F3:84,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945623927554664,-83.72926406002952,84:71:27:56:29:A2,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945627491513726,-83.72377340771882,32:24:A9:F6:6B:AB,,"US Route 23, Flint, Michigan 48105, United States"
42.945627491513726,-83.72377340771882,74:D2:85:C2:9D:F5,Rivian Phone Key,"US Route 23, Flint, Michigan 48105, United States"
42.945627491513726,-83.72377340771882,78:C9:B6:36:15:42,,"US Route 23, Flint, Michigan 48105, United States"
42.94562986928239,-83.72881588123417,50:C3:9A:E8:86:20,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94562986928239,-83.72881588123417,5C:D7:93:46:4B:13,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94562986928239,-83.72881588123417,68:77:3A:C9:3F:B0,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94562986928239,-83.72881588123417,C4:47:9E:3D:2B:26,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9456298959116,-83.72673081212119,5C:5B:35:DD:35:F1,paxar,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.9456298959116,-83.72673081212119,96:04:E3:F5:08:B9,CBCI-08B4,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.9456298959116,-83.72673081212119,96:04:E3:F5:08:BF,,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.9456298959116,-83.72673081212119,B2:3E:23:E0:E0:F8,SETUP,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94563110749927,-83.72876155786138,BC:82:5D:A9:C0:36,WiFi Hotspot 2221,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,01:14:AE:7C:1A:45,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,09:DE:B1:3A:39:2D,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,1B:E8:20:87:4D:C4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,56:8E:3F:9D:79:54,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,63:1F:74:A5:7A:22,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,68:8E:44:18:1B:F2,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,79:00:2A:37:D7:B8,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,90:CE:B8:56:ED:12,Sa650df5bf0c0d9e9C,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94563626694877,-83.72836608048227,CB:86:5C:6A:AD:E0,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94564397968178,-83.72906922595948,42:07:FF:E4:16:BF,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94564506471008,-83.72678346294907,18:7C:0B:28:37:9C,@Hyatt_WiFi,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94564506471008,-83.72678346294907,18:7C:0B:68:37:9C,Staycast-Device,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94564506471008,-83.72678346294907,18:7C:0B:A8:37:9C,,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94564506471008,-83.72678346294907,BC:82:5D:9C:B8:E8,547291,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94564681441635,-83.72918628538294,5A:E4:03:B9:55:DF,myGMC 55df,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945651533855724,-83.72893612242594,DC:2C:6E:52:2C:6D,BIGGBY Wi-Fi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945651533855724,-83.72893612242594,DE:2C:6E:52:2C:6D,BIGGBY Wi-Fi - Private,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94565254563894,-83.72860826429927,49:1E:10:13:93:A3,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94565254563894,-83.72860826429927,4B:B5:37:C9:40:A4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94566688400831,-83.72884645165095,D4:20:B0:86:F3:81,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94566688400831,-83.72884645165095,D4:20:B0:86:F3:82,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945679187943725,-83.72676067682676,5C:5B:35:E5:12:17,.p,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.945679187943725,-83.72676067682676,A6:18:98:C0:33:38,,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.945679187943725,-83.72676067682676,BA:9F:09:C9:C1:2C,N Lechota,"5467 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94568199511947,-83.72907185217483,D4:20:B0:86:F2:A3,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94568199511947,-83.72907185217483,D4:20:B0:86:F2:A5,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94568199511947,-83.72907185217483,D4:20:B0:86:F2:A6,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94568199511947,-83.72907185217483,D4:20:B0:86:F2:A7,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945683562968014,-83.72860893719033,49:1E:10:13:93:A3,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945683562968014,-83.72860893719033,4B:B5:37:C9:40:A4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94568573688537,-83.72893514158773,310410_19467_182558225,AT&T Mobility,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94568573688537,-83.72893514158773,41:85:88:97:65:73,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945688447621066,-83.72899494426325,311480_58112_134922252,Verizon Wireless,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945688447621066,-83.72899494426325,41:85:88:97:65:73,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945688447621066,-83.72899494426325,5C:5B:35:E5:0C:65,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945688447621066,-83.72899494426325,7A:CA:00:FC:90:84,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945688447621066,-83.72899494426325,D4:20:B0:80:5D:B4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945688447621066,-83.72899494426325,F4:B0:03:C6:BF:43,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.945688447621066,-83.72899494426325,FB:08:51:8D:E0:F7,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94569069146743,-83.7290502184506,18:FD:74:91:51:43,BIGGBY Wi-Fi,"2474 Hill Road, Flint, Michigan 48507, United States"
