address,mac,ssid
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:96,Wingstop_6
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:97,BWW_6
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:98,Hooters_6
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:99,TwinPeaks_6
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:9A,TiltedKilt_6
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:9B,Applebees_6
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:9C,Chilis_6
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:9D,Fridays_6
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:9E,OliveGarden_6
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:9F,RedLobster_6
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:A0,Outback_6
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:A1,TexasRoadhouse_6
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:A2,LongHorn_6
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:A3,CrackerBarrel_6
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:A4,BobEvans_6
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:A5,Dennys_6
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:A6,IHOP_6
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:A7,WaffleHouse_6
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:A8,Perkins_6
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:A9,VillageInn_6
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:AA,Shoneys_6
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:AB,GoldenCorral_6
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:AC,Ryans_6
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:AD,Hometown_6
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:AE,Sizzler_6
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:AF,Ponderosa_6
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:B0,Bonanza_6
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:B1,Lubys_6
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:B2,Furrs_6
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:B3,Piccadilly_6
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:B4,KW_6
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:B5,Morrisons_6
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:B6,MCL_6
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:B7,Souplantation_6
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:B8,SweetTomatoes_6
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:B9,Cicis_6
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:BA,ChuckECheese_6
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:BB,DaveAndBusters_6
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:BC,MainEvent_6
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:BD,WhiteHouse_7
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:BE,Empire_7
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:BF,Apple_7
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:C0,Microsoft_7
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:C1,Facebook_7
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:C2,Google_7
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:C3,Amazon_7
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:C4,Tesla_7
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:C5,ApplePark_7
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C6,Oracle_7
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C7,Oracle2_7
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C8,Oracle3_7
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C9,Oracle4_7
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CA,Oracle5_7
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CB,Oracle6_7
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CC,Oracle7_7
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CD,Oracle8_7
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CE,Oracle9_7
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CF,Oracle10_7
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:D0,CNN_7
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:D1,NBC_7
77 W 66th St New York NY,AA:BB:CC:DD:EE:D2,ABC_7
51 W 52nd St New York NY,AA:BB:CC:DD:EE:D3,CBS_7
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:D4,Fox_7
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:D5,TimeWarner_7
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:D6,ATT_7
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:D7,Verizon_7
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:D8,Sprint_7
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:D9,SprintHQ_7
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:DA,CocaCola_7
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:DB,Pepsi_7
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:DC,DrPepper_7
1 Monster Way Corona CA,AA:BB:CC:DD:EE:DD,Monster_7
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:DE,RedBull_7
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:DF,Starbucks_7
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:E0,Dunkin_7
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:E1,McDonalds_7
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:E2,BurgerKing_7
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:E3,Wendys_7
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:E4,TacoBell_7
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:E5,KFC_7
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:E6,PizzaHut_7
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:E7,Dominos_7
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:E8,PapaJohns_7
1 Subway Way Milford CT,AA:BB:CC:DD:EE:E9,Subway_7
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:EA,Chipotle_7
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:EB,Panera_7
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:EC,ChickfilA_7
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:ED,InNOut_7
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:EE,FiveGuys_7
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:EF,ShakeShack_7
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:F0,WhiteCastle_7
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:F1,Sonic_7
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:F2,Arbys_7
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:F3,JackBox_7
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:F4,CarlsJr_7
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:F5,Hardees_7
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:F6,Popeyes_7
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:F7,Bojangles_7
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:F8,Zaxbys_7
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:F9,RaisingCanes_7
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:FA,Wingstop_7
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:FB,BWW_7
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:FC,Hooters_7
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:FD,TwinPeaks_7
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:FE,TiltedKilt_7
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:FF,Applebees_7
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:00,Chilis_7
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:01,Fridays_7
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:02,OliveGarden_7
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:03,RedLobster_7
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:04,Outback_7
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:05,TexasRoadhouse_7
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:06,LongHorn_7
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:07,CrackerBarrel_7
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:08,BobEvans_7
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:09,Dennys_7
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:0A,IHOP_7
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:0B,WaffleHouse_7
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:0C,Perkins_7
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:0D,VillageInn_7
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:0E,Shoneys_7
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:0F,GoldenCorral_7
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:10,Ryans_7
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:11,Hometown_7
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:12,Sizzler_7
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:13,Ponderosa_7
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:14,Bonanza_7
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:15,Lubys_7
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:16,Furrs_7
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:17,Piccadilly_7
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:18,KW_7
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:19,Morrisons_7
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:1A,MCL_7
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:1B,Souplantation_7
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:1C,SweetTomatoes_7
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:1D,Cicis_7
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:1E,ChuckECheese_7
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:1F,DaveAndBusters_7
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:20,MainEvent_7
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:21,WhiteHouse_8
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:22,Empire_8
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:23,Apple_8
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:24,Microsoft_8
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:25,Facebook_8
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:26,Google_8
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:27,Amazon_8
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:28,Tesla_8
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:29,ApplePark_8
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2A,Oracle_8
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2B,Oracle2_8
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2C,Oracle3_8
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2D,Oracle4_8
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2E,Oracle5_8
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2F,Oracle6_8
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:30,Oracle7_8
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:31,Oracle8_8
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:32,Oracle9_8
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:33,Oracle10_8
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:34,CNN_8
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:35,NBC_8
77 W 66th St New York NY,AA:BB:CC:DD:EE:36,ABC_8
51 W 52nd St New York NY,AA:BB:CC:DD:EE:37,CBS_8
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:38,Fox_8
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:39,TimeWarner_8
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:3A,ATT_8
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:3B,Verizon_8
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:3C,Sprint_8
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:3D,SprintHQ_8
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:3E,CocaCola_8
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:3F,Pepsi_8
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:40,DrPepper_8
1 Monster Way Corona CA,AA:BB:CC:DD:EE:41,Monster_8
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:42,RedBull_8
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:43,Starbucks_8
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:44,Dunkin_8
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:45,McDonalds_8
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:46,BurgerKing_8
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:47,Wendys_8
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:48,TacoBell_8
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:49,KFC_8
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:4A,PizzaHut_8
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:4B,Dominos_8
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:4C,PapaJohns_8
1 Subway Way Milford CT,AA:BB:CC:DD:EE:4D,Subway_8
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:4E,Chipotle_8
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:4F,Panera_8
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:50,ChickfilA_8
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:51,InNOut_8
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:52,FiveGuys_8
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:53,ShakeShack_8
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:54,WhiteCastle_8
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:55,Sonic_8
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:56,Arbys_8
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:57,JackBox_8
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:58,CarlsJr_8
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:59,Hardees_8
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:5A,Popeyes_8
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:5B,Bojangles_8
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:5C,Zaxbys_8
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:5D,RaisingCanes_8
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:5E,Wingstop_8
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:5F,BWW_8
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:60,Hooters_8
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:61,TwinPeaks_8
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:62,TiltedKilt_8
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:63,Applebees_8
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:64,Chilis_8
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:65,Fridays_8
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:66,OliveGarden_8
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:67,RedLobster_8
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:68,Outback_8
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:69,TexasRoadhouse_8
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:6A,LongHorn_8
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:6B,CrackerBarrel_8
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:6C,BobEvans_8
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:6D,Dennys_8
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:6E,IHOP_8
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:6F,WaffleHouse_8
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:70,Perkins_8
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:71,VillageInn_8
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:72,Shoneys_8
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:73,GoldenCorral_8
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:74,Ryans_8
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:75,Hometown_8
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:76,Sizzler_8
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:77,Ponderosa_8
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:78,Bonanza_8
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:79,Lubys_8
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:7A,Furrs_8
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:7B,Piccadilly_8
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:7C,KW_8
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:7D,Morrisons_8
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:7E,MCL_8
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:7F,Souplantation_8
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:80,SweetTomatoes_8
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:81,Cicis_8
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:82,ChuckECheese_8
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:83,DaveAndBusters_8
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:84,MainEvent_8
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:85,WhiteHouse_9
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:86,Empire_9
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:87,Apple_9
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:88,Microsoft_9
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:89,Facebook_9
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:8A,Google_9
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:8B,Amazon_9
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:8C,Tesla_9
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:8D,ApplePark_9
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:8E,Oracle_9
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:8F,Oracle2_9
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:90,Oracle3_9
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:91,Oracle4_9
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:92,Oracle5_9
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:93,Oracle6_9
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:94,Oracle7_9
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:95,Oracle8_9
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:96,Oracle9_9
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:97,Oracle10_9
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:98,CNN_9
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:99,NBC_9
77 W 66th St New York NY,AA:BB:CC:DD:EE:9A,ABC_9
51 W 52nd St New York NY,AA:BB:CC:DD:EE:9B,CBS_9
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:9C,Fox_9
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:9D,TimeWarner_9
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:9E,ATT_9
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:9F,Verizon_9
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:A0,Sprint_9
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:A1,SprintHQ_9
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:A2,CocaCola_9
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:A3,Pepsi_9
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:A4,DrPepper_9
1 Monster Way Corona CA,AA:BB:CC:DD:EE:A5,Monster_9
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:A6,RedBull_9
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:A7,Starbucks_9
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:A8,Dunkin_9
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:A9,McDonalds_9
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:AA,BurgerKing_9
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:AB,Wendys_9
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:AC,TacoBell_9
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:AD,KFC_9
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:AE,PizzaHut_9
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:AF,Dominos_9
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:B0,PapaJohns_9
1 Subway Way Milford CT,AA:BB:CC:DD:EE:B1,Subway_9
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:B2,Chipotle_9
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:B3,Panera_9
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:B4,ChickfilA_9
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:B5,InNOut_9
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:B6,FiveGuys_9
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:B7,ShakeShack_9
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:B8,WhiteCastle_9
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:B9,Sonic_9
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:BA,Arbys_9
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:BB,JackBox_9
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:BC,CarlsJr_9
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:BD,Hardees_9
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:BE,Popeyes_9
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:BF,Bojangles_9
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:C0,Zaxbys_9
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:C1,RaisingCanes_9
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:C2,Wingstop_9
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:C3,BWW_9
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:C4,Hooters_9
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:C5,TwinPeaks_9
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:C6,TiltedKilt_9
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:C7,Applebees_9
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:C8,Chilis_9
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:C9,Fridays_9
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:CA,OliveGarden_9
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:CB,RedLobster_9
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:CC,Outback_9
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:CD,TexasRoadhouse_9
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:CE,LongHorn_9
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:CF,CrackerBarrel_9
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:D0,BobEvans_9
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:D1,Dennys_9
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:D2,IHOP_9
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:D3,WaffleHouse_9
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:D4,Perkins_9
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:D5,VillageInn_9
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:D6,Shoneys_9
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:D7,GoldenCorral_9
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:D8,Ryans_9
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:D9,Hometown_9
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:DA,Sizzler_9
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:DB,Ponderosa_9
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:DC,Bonanza_9
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:DD,Lubys_9
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:DE,Furrs_9
